Référence	ContexteGauche	Pivot	ContexteDroit
1715_Lesage_GilBlas12	impatient d’apprendre ce que le roi m’	avait	dit, était dans une agitation inconcevable. Mais remarquant sur mon
1715_Lesage_GilBlas12	personnes qui ne soient pas maigres. Il	avait	les épaules si élevées, que je le crus bossu, quoiqu’
1715_Lesage_GilBlas12	se résoudre à renoncer aux espérances qu’il	avait	conçues. Ne vois -tu pas, lui dis -je, que
1715_Lesage_GilBlas12	pour l’autre nos premiers sentiments. Il	avait	appris mon emprisonnement et la déroute de mes affaires ; mais il
1715_Lesage_GilBlas12	aller entendre la messe ; ce qu’elle	avait	coutume de faire tous les jours après avoir donné audience ; ensuite
1715_Lesage_GilBlas12	les beaux coups que je savais qu’il	avait	faits dans le trafic des commanderies, des bénéfices et des gouvernements
1715_Lesage_GilBlas12	infiniment, aussi bien que la part qu’	avait	eue à tout cela le duc de Lerme. Lorsque j’eus
1715_Lesage_GilBlas12	et le frère Louis Aliaga, auxquels il	avait	, dit -on, de grandes obligations ; c’est ce qu’
1715_Lesage_GilBlas12	seigneur de Zuniga, de ce qu’il	avait	eu la bonté de faire pour moi. Il me dit fort
1715_Lesage_GilBlas12	papier qui contenait les justes sujets qu’on	avait	de se plaindre de l’administration précédente ; et je me souviens
1715_Lesage_GilBlas12	; et je me souviens qu’il y	avait	dix articles, dont le moins important était capable d’alarmer les
1715_Lesage_GilBlas12	qu’il aimait, comme Navarro me l’	avait	dit, les expressions recherchées et l’obscurité. Néanmoins, quoiqu’
1715_Lesage_GilBlas12	voir parvenu à son but, qui n’	avait	été, dans cet ouvrage, que de s’attirer l’affection
1715_Lesage_GilBlas12	leur donner de grandes récompenses : qu’il	avait	pour les uns des vice-royautés, des gouvernements, des ordres de
1715_Lesage_GilBlas12	disait de lui dans le monde. Il	avait	même des espions qui, pour son argent, lui rendaient un
1715_Lesage_GilBlas12	plus de l’air sérieux dont il les	avait	accompagnées. Eh quoi ! m’écriai -je, ta muse t’
1715_Lesage_GilBlas12	en lui présentant une bourse où il y	avait	une soixantaine de pistoles, je te prie de recevoir cette petite
1715_Lesage_GilBlas12	, de l’honorer de ce titre,	avait	un faible que je ne découvris pas infructueusement ; c’était de
1715_Lesage_GilBlas12	plaire à Son Excellence ; et il y	avait	si bien réussi qu’elle lui faisait part des mystères du cabinet
1715_Lesage_GilBlas12	plus haut point de sa fortune. Il	avait	deux ennemis redoutables dans le duc d’Uzède, son propre fils
1715_Lesage_GilBlas12	je lui devais pour le soin qu’il	avait	eu de mon éducation. Ma douleur, à la vérité,
1715_Lesage_GilBlas12	plus agréable. Aussi le roi, qui	avait	une complaisance aveugle pour son ministre, lui fit cette réponse.
1715_Lesage_GilBlas12	. Quelle perte pour un père qui n’	avait	, pour ainsi dire, des yeux que pour sa fille,
1715_Lesage_GilBlas12	d’Antonia. Le rapport que sa mort	avait	avec celle de la marquise de Toral rouvrit une plaie mal fermée
1715_Lesage_GilBlas12	je t’ai déjà dit que don Bertrand	avait	mis du sien dans ma pièce, par conséquent il la trouvait
1715_Lesage_GilBlas12	destinée du Comte de Saldagne, puisqu’elle	avait	tourné au profit de l’auteur. Tu as bien raison,
1715_Lesage_GilBlas12	ce que je lui disais, tant il	avait	de peine à se persuader que le premier ministre, quelque amitié
1715_Lesage_GilBlas12	avoir remercié don André des attentions qu’il	avait	eues pour moi pendant ma prison, fut de me rendre à
1715_Lesage_GilBlas12	avoir manqué une riche succession qu’il m’	avait	injustement disputée, nourrissait depuis longtemps le désir de m’assassiner,
1715_Lesage_GilBlas12	longtemps le désir de m’assassiner, et	avait	choisi ce jour pour le satisfaire ; mais le ciel a permis
1715_Lesage_GilBlas12	, l’esprit travaillé d’une inquiétude qui	avait	deux causes différentes : le péril que courait la vie de son
1715_Lesage_GilBlas12	. Il arriva, comme le chirurgien l’	avait	pronostiqué, qu’en moins de trois jours Combados mourut de ses
1715_Lesage_GilBlas12	à un autre la lieutenance qu’il m’	avait	promise ; mais il n’en avait point disposé, et il
1715_Lesage_GilBlas12	m’avait promise ; mais il n’en	avait	point disposé, et il eut la bonté de recevoir les excuses
1715_Lesage_GilBlas12	et, en faveur du titre qui m’	avait	été donné, ils me firent des civilités très respectueuses. Quoique
1715_Lesage_GilBlas12	; je m’imaginai que Melchior ne l’	avait	faite que pour égayer la conversation. Je ne connaissais pas ce
1715_Lesage_GilBlas12	du succès de son voyage. Il y	avait	déjà près d’un mois que monseigneur me disait tous les jours
1715_Lesage_GilBlas12	me rendis à l’Inquisition. Il y	avait	tout auprès, et le long des rues par où la procession
1715_Lesage_GilBlas12	acquitter de la commission dont mon maître m’	avait	chargé. J’attendis avec impatience l’heure de la comédie pour
1715_Lesage_GilBlas12	répondit que oui, et même qu’elle	avait	un rôle très brillant dans la pièce qu’on allait représenter.
1715_Lesage_GilBlas12	j’attendais. Le chevalier d’Alcantara m’	avait	si fort prévenu en faveur de Lucrèce, que je ne pouvais
1715_Lesage_GilBlas12	était pour son propre compte qu’il m’	avait	envoyé à Tolède, est -il possible qu’elle soit aussi aimable
1715_Lesage_GilBlas12	inclusivement. Je lui appris que cette actrice	avait	eu Lucrèce du marquis de Marialva, seigneur portugais, qui,
1715_Lesage_GilBlas12	à Estelle par le même laquais qui m’	avait	accompagné à Tolède. Huit jours après, la mère et la
1715_Lesage_GilBlas12	était une jeune comédienne de Tolède, qui	avait	débuté le soir précédent avec beaucoup de succès. Cette actrice,
1715_Lesage_GilBlas12	il me demanda si la petite personne n’	avait	pas déjà eu quelque galanterie. J’assurai hardiment que non,
1715_Lesage_GilBlas12	entre les mains un écrin où il y	avait	pour plus de cinquante mille écus de pierreries, et dis -lui
1715_Lesage_GilBlas12	fidèle rapport de ce que le roi m’	avait	dit. Je m’imaginais que ce ministre en serait plus affligé
1715_Lesage_GilBlas12	que réjoui ; car je croyais qu’il	avait	des vues amoureuses sur Lucrèce, et qu’il apprendrait avec chagrin
1715_Lesage_GilBlas12	appris avec surprise le jour suivant que Laure	avait	eu autant de peine à porter sa fille au mal, que
1715_Lesage_GilBlas12	bien traités pour nos présents. Peut-être même	avait	-elle encore quelque autre galant aussi heureux que nous. Quoi qu’
1715_Lesage_GilBlas12	résolue. Quand je vis le que ministre	avait	en tête cette adoption, je cessai de le contredire, le
1715_Lesage_GilBlas12	, en lui disant l’emploi que chacun	avait	dans sa maison. Il ne parut point étourdi du changement de
1715_Lesage_GilBlas12	au respect et aux déférences attentives qu’on	avait	pour lui, il semblait avoir toujours été ce qu’il était
1715_Lesage_GilBlas12	que sur le choix ; il y en	avait	dans ce temps -là un grand nombre de fameux à Madrid,
1715_Lesage_GilBlas12	. Je lui demandai ce qu’il y	avait	pour son service. Seigneur de Santillane, me répondit -il après
1715_Lesage_GilBlas12	et lui avoir appris que ce ministre m’	avait	nommé gouverneur de don Henri, je lui dis que je voulais
1715_Lesage_GilBlas12	et pour le bien de l’État,	avait	jugé à propos de me gratifier de lettres de noblesse. J’
1715_Lesage_GilBlas12	Cependant ce que le poète des Asturies m’	avait	dit n’était pas sans fondement. Il y avait au palais
1715_Lesage_GilBlas12	n’était pas sans fondement. Il y	avait	au palais une confédération furtive contre le comte-duc, de laquelle on
1715_Lesage_GilBlas12	à ses troupes. Le comte-duc, qui	avait	envie que ce prince ne partît point pour l’armée, parla
1715_Lesage_GilBlas12	première fois de sa vie que ce monarque	avait	osé penser autrement que son favori, qui, regardant cette nouveauté
1715_Lesage_GilBlas12	d’Autriche, comme si cet Allemand en	avait	plus que moi ! Il est aisé de juger par là,
1715_Lesage_GilBlas12	, épouvanté d’un péril qu’il n’	avait	nullement à craindre, prit le parti de demeurer enfermé chez lui
1715_Lesage_GilBlas12	se dépouilla de toute l’affection qu’il	avait	pour lui. Lorsque ce ministre fut informé que le roi écoutait
1715_Lesage_GilBlas12	choses, et regagner le terrain qu’il	avait	perdu ; mais il ne put en avoir audience, et,
1715_Lesage_GilBlas12	Majesté. Jugeant alors qu’il n’y	avait	plus d’espérance pour lui, il se détermina tout de bon
1715_Lesage_GilBlas12	cette dame fit de l’état où elle	avait	laissé Madrid redoubla le chagrin du comte-duc. Vos ennemis, lui
1715_Lesage_GilBlas12	pour observer ce qui s’y passerait,	avait	soin de l’en informer exactement. C’était Scipion qui apportait
1715_Lesage_GilBlas12	à l’amirante de Castille, qu’il	avait	toujours haï. On peut dire que, pendant trois mois,
1715_Lesage_GilBlas12	une vie si différente de celle qu’il	avait	toujours menée, lorsque nous nous aperçûmes avec douleur qu’il changeait
1715_Lesage_GilBlas12	abîme d’ennuis d’où votre vertu vous	avait	tiré ? Non, grâce au ciel, repartit le ministre,
1715_Lesage_GilBlas12	dans son testament, il n’y en	avait	pas un qui n’eût volontiers renoncé à son legs pour le
1715_Lesage_GilBlas12	la vie. Pour moi, qu’il	avait	le plus chéri, et qui m’étais attaché à lui par
1715_Lesage_GilBlas12	. Le ministre, ainsi qu’il l’	avait	ordonné, fut inhumé sans pompe et sans éclat dans le monastère
1715_Lesage_GilBlas12	domestiques eurent sujet d’être satisfaits. Chacun	avait	un legs proportionné à la place qu’il occupait, et le
1715_Lesage_GilBlas12	, pour marquer l’affection singulière qu’il	avait	eue pour moi. Il n’oublia pas les hôpitaux, et
1715_Lesage_GilBlas12	chez l’intendant don Raimond Caporis, qui	avait	ordre de les leur délivrer ; mais je ne pus partir avec
1715_Lesage_GilBlas12	m’abandonna point. Ce bon religieux m’	avait	pris en amitié ; et, s’intéressant à mon salut,
1715_Lesage_GilBlas12	plus autant de plaisir qu’elle m’en	avait	fait auparavant. Comme je savais que presque tous ses habitants avaient
1715_Lesage_GilBlas12	demandai au fils de la Coscolina s’il	avait	pris congé de don Henri. Oui, me répondit -il,
1715_Lesage_GilBlas12	, portaient des sabres, et le postillon	avait	deux bons pistolets à l’arçon de sa selle. Comme nous
1715_Lesage_GilBlas12	nous étions sept hommes dont il y en	avait	six fort résolus, je me mis gaiement en chemin, sans
1715_Lesage_GilBlas12	démentir par sa présence ce que Béatrix nous	avait	dit de lui, il nous fit concevoir une haute opinion de
1715_Lesage_GilBlas12	gentilhomme. Nous lui répondîmes qu’il nous	avait	prévenus en sa faveur, et qu’il nous semblait que la
1715_Lesage_GilBlas12	élevés le dérobaient à notre vue. Il	avait	un air antique et délabré, qui prouvait moins l’opulence de
1715_Lesage_GilBlas12	, s’étant attendue à notre visite,	avait	envie de nous paraître aimable ; et, s’offrant à ma
1715_Lesage_GilBlas12	était point une beauté parfaite : si elle	avait	la peau d’une blancheur éblouissante et la bouche plus vermeille que
1715_Lesage_GilBlas12	, donner à un gentilhomme dont le château	avait	un si pressant besoin de réparations. Je fermai la bouche à
1715_Lesage_GilBlas2	se contenta pas de redire ce qu’il	avait	dit à la gouvernante ; il se mit à vanter mon mérite
1715_Lesage_GilBlas2	crus qu’il allait passer. Il n’	avait	pas encore fait son testament : jugez si la gouvernante fut alarmée
1715_Lesage_GilBlas2	ses membres, me montra qu’il n’	avait	pas encore entièrement perdu l’usage de ses bras. Il s’
1715_Lesage_GilBlas2	que la dame Jacinte lui dépeça. Elle	avait	aussi soin de lui faire boire de temps en temps de grands
1715_Lesage_GilBlas2	et j’ai bien fait. Il n’	avait	aucune considération pour cette pauvre fille ; et, bien loin de
1715_Lesage_GilBlas2	gouvernante, je lui dois cette justice,	avait	beaucoup d’égards pour moi ; ce qu’il fallait attribuer au
1715_Lesage_GilBlas2	qui lui échappèrent, que sa bonne tante	avait	un bon ami qui demeurait aussi auprès d’un vieux chanoine dont
1715_Lesage_GilBlas2	Jacinte, bien qu’un peu surannée,	avait	encore de la fraîcheur. Il est vrai qu’elle n’épargnait
1715_Lesage_GilBlas2	me dit Inésille, une fontaine qu’elle	avait	à chaque jambe. CHAPITRE II De quelle manière le chanoine,
1715_Lesage_GilBlas2	la première fois de sa vie, qui	avait	été longue, il eut recours aux médecins. Il demanda le
1715_Lesage_GilBlas2	pas encore proche de sa fin, il	avait	de l’opiniâtreté dans certaines choses. J’allai donc chercher le
1715_Lesage_GilBlas2	le ciseau des Parques. Ce savant médecin	avait	l’extérieur grave ; il pesait ses discours, et donnait de
1715_Lesage_GilBlas2	chauffer ; et, comme le médecin nous	avait	recommandé sur toutes choses de ne la point épargner, nous en
1715_Lesage_GilBlas2	, quand nous arrivâmes dans sa chambre,	avait	encore tout son bon sens. La dame Jacinte, le visage
1715_Lesage_GilBlas2	peu sot, malgré l’habitude qu’il	avait	de dépêcher ses malades. Cependant, loin d’imputer la mort
1715_Lesage_GilBlas2	d’un air froid qu’on ne lui	avait	pas tiré assez de sang ni fait boire assez d’eau chaude
1715_Lesage_GilBlas2	le chirurgien, voyant aussi qu’on n’	avait	plus besoin de son ministère, suivit le docteur Sangrado, l’
1715_Lesage_GilBlas2	le voisinage ! La béate surtout, qui	avait	le plus grand sujet de se réjouir, poussait des accents si
1715_Lesage_GilBlas2	ils crurent d’abord que le chanoine n’	avait	point fait de testament : mais ils apprirent bientôt, à leur
1715_Lesage_GilBlas2	leur grand regret, qu’il y en	avait	un, revêtu de toutes les formalités nécessaires. Lorsqu’on vint
1715_Lesage_GilBlas2	, et qu’ils virent que le testateur	avait	disposé de ses meilleurs effets en faveur de la dame Jacinte et
1715_Lesage_GilBlas2	maison. Je savais seulement qu’il y	avait	quelques papiers, avec cinq ou six volumes, sur deux petits
1715_Lesage_GilBlas2	être d’une grande utilité : l’un	avait	pour titre le Cuisinier parfait ; l’autre traitait de l’indigestion
1715_Lesage_GilBlas2	les pièces d’un procès que le chanoine	avait	eu autrefois pour sa prébende. Après avoir examiné mon legs avec
1715_Lesage_GilBlas2	à l’aide de son bon ami elle	avait	détournées pendant la maladie du licencié. CHAPITRE III Gil Blas s’
1715_Lesage_GilBlas2	qu’il était en ville. Il y	avait	pour cet effet au logis un registre, dans lequel une vieille
1715_Lesage_GilBlas2	dans lequel une vieille servante, qu’il	avait	pour tout domestique, marquait les adresses ; mais, outre qu’
1715_Lesage_GilBlas2	la main, parce qu’il n’y	avait	point, en ce temps -là, de médecin à Valladolid plus
1715_Lesage_GilBlas2	, du romarin ou du coquelicot. Il	avait	beau vanter l’eau et m’enseigner le secret d’en composer
1715_Lesage_GilBlas2	je fis semblant d’être persuadé qu’il	avait	raison ; j’avouerai même que je le crus effectivement. Je
1715_Lesage_GilBlas2	; et pour reconnaître les bontés qu’il	avait	pour moi, je l’assurai que je suivrais toute ma vie
1715_Lesage_GilBlas2	appartiendrait. Je débutai par un alguazil qui	avait	une pleurésie ; j’ordonnai qu’on le saignât sans miséricorde,
